1082100,Fabricação de produtos à base de café,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1091101,Fabricação de produtos de panificação industrial,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1091102,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1092900,Fabricação de biscoitos e bolachas,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1093701,Fabricação de produtos derivados do cacau e de chocolates,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1093702,Fabricação de frutas cristalizadas,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1094500,Fabricação de massas alimentícias,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1095300,Fabricação de especiarias,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1096100,Fabricação de alimentos e pratos prontos,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1096100,- Fabricação de alimentos e pratos prontos,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099601,Fabricação de vinagres,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099602,- Fabricação de pós alimentícios,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099602,Fabricação de pós-alimentícios,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099603,Fabricação de fermentos e leveduras,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099604,Fabricação de gelo comum,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099605,Fabricação de produtos para infusão (chá,,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099606,Fabricação de adoçantes naturais e artificiais,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099607,Fabricação de alimentos dietéticos e complementos alimentares,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1099699,Fabricação de outros produtos alimentícios não especificados anteriormente,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,
1111901,Fabricação de aguardente de cana-de-açúcar,11,FABRICAÇÃO DE BEBIDAS,
1111902,Fabricação de outras aguardentes e bebidas destiladas,11,FABRICAÇÃO DE BEBIDAS,
1112700,Fabricação de vinho,11,FABRICAÇÃO DE BEBIDAS,
1113501,Fabricação de malte,,FABRICAÇÃO DE BEBIDAS,
1113502,Fabricação de cervejas e chopes,11,FABRICAÇÃO DE BEBIDAS,
1121600,Fabricação de águas envasadas,11,FABRICAÇÃO DE BEBIDAS,
1122401,Fabricação de refrigerantes,11,FABRICAÇÃO DE BEBIDAS,
1122402,Fabricação de chá mate e outros chás prontos para consumo,11,FABRICAÇÃO DE BEBIDAS,
1122403,Fabricação de refrescos,,FABRICAÇÃO DE BEBIDAS,
1122404,Fabricação de bebidas isotônicas,11,FABRICAÇÃO DE BEBIDAS,
1122499,Fabricação de outras bebidas não alcoólicas não especificadas anteriormente,11,FABRICAÇÃO DE BEBIDAS,
1210700,Processamento industrial do fumo,12,FABRICAÇÃO DE PRODUTOS DO FUMO,
1220401,Fabricação de cigarros,12,FABRICAÇÃO DE PRODUTOS DO FUMO,
1220402,Fabricação de cigarrilhas e charutos,12,FABRICAÇÃO DE PRODUTOS DO FUMO,
1220403,Fabricação de filtros para cigarros,12,FABRICAÇÃO DE PRODUTOS DO FUMO,
1220499,Fabricação de outros produtos do fumo,,FABRICAÇÃO DE PRODUTOS DO FUMO,
1311100,Preparação e fiação de fibras de algodão,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1312000,Preparação e fiação de fibras têxteis naturais,,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1313800,Fiação de fibras artificiais e sintéticas,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1314600,Fabricação de linhas para costurar e bordar,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1321900,Tecelagem de fios de algodão,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1322700,Tecelagem de fios de fibras têxteis naturais,,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1323500,Tecelagem de fios de fibras artificiais e sintéticas,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1330800,Fabricação de tecidos de malha,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1340501,Estamparia e texturização em fios,,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1340502,Alvejamento,,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1340599,Outros serviços de acabamento em fios,,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1351100,Fabricação de artefatos têxteis para uso doméstico,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1352900,Fabricação de artefatos de tapeçaria,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1353700,Fabricação de artefatos de cordoaria,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1354500,Fabricação de tecidos especiais,,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1359600,Fabricação de outros produtos têxteis não especificados anteriormente,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,
1411801,Confecção de roupas íntimas,14,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1411802,Facção de roupas íntimas,14,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1411802,- Facção de roupas íntimas,14,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1412601,- Confecção de peças de vestuário,,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1412601,Confecção de peças do vestuário,,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1412602,Confecção,,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1412603,Facção de peças do vestuário,,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1413401,Confecção de roupas profissionais,,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1413402,Confecção,,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1413403,Facção de roupas profissionais,14,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1414200,Fabricação de acessórios do vestuário,,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1421500,Fabricação de meias,14,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
